Row ID,target
486,129752.00083887609
487,49032.17350773618
488,141648.686065909
489,288481.9066974089
490,275420.4500678463
491,159979.6316935606
492,183318.78943276746
493,230273.04232515933
494,209131.94184457432
495,231924.73459243582
496,37496.361094593885
497,215458.627629723
498,34286.887997517246
499,180286.2243331352
500,235602.61629258192
501,157482.41899602284
502,204181.80307120946
503,-38132.76274208038
504,48636.295650326065
505,249394.99316833713
506,170151.6019456415
507,156098.73643081175
508,122207.47832066761
509,27558.09011509153
510,192528.27204661633
511,141900.21282771998
512,153940.09615891046
513,202367.35864160146
514,260149.91974962023
515,93854.07854027231
516,63364.73321450304
517,176457.23210770413
518,298115.929621404
519,266590.1243493677
520,98527.75152098155
521,195464.5774693895
522,192568.86287827484
523,250869.5737986345
524,223397.83584773733
525,201127.8361753033
526,117181.06054675521
527,69640.48573626892
528,184875.03662564128
529,147362.9068285523
530,124950.49569172366
531,174108.84351599822
532,176798.23773153027
533,275601.4286613659
534,166003.81546856393
535,153732.5364751384
536,209869.06345625353
537,248915.1346348661
538,269609.50967697974
539,200351.19241114604
540,177327.63254403946
541,176356.6271845364
542,153579.63674436897
543,76788.36721037212
544,221746.71053445872
545,221910.98104243728
546,272842.47865352285
547,63631.26032668754
548,157583.56893693074
549,362960.39774661034
550,160629.6609923519
551,177209.5073146643
552,246242.7024734393
553,136248.0921369687
554,230300.7576376699
555,165707.77063210643
556,179118.14605716354
557,71451.19365828694
558,227200.61089060703
559,74120.01176289993
560,171598.596333486
561,151271.13835186124
562,252817.7301085731
563,67927.60324949387
564,13057.517188451835
565,229907.28229700003
566,205987.65904960386
567,28455.50502607785
568,267462.14492618776
569,236207.87452781163
570,237095.54254647667
571,204476.78361562453
572,68123.73318210355
573,195770.7396852048
574,192966.7641374749
575,205823.00906367897
576,48274.99976786238
577,85857.62493701896
578,73051.76042818057
579,100223.04267296876
580,204528.76272852626
581,64105.837288800336
582,195017.57775128877
583,163307.5521876675
584,230193.69906446358
585,286961.4925738702
586,234048.55444386625
587,226526.37683689568
588,141582.3819554565
589,587430.4279987197
590,90044.30913679686
591,149726.31363172957
592,98613.30185649515
593,129662.50096453709
594,95846.76124247344
595,267377.43575998297
596,110811.20598345192
597,243555.39980861446
598,202635.87458116372
599,206095.87579537524
600,208114.67080772042
601,343522.38505417353
602,242595.06898490438
603,190107.93870813443
604,208478.85383863782
605,182406.55327513124
606,87291.28409152379
607,144010.09142764733
608,84948.12168323598
609,274058.4423605029
610,157349.524745629
611,125425.59628281556
612,284477.74363845156
613,175153.813464943
614,57272.43571502424
615,244384.46940571367
616,132860.39153694914
617,182793.80790165666
618,227315.68648343944
619,94432.02146174299
620,223525.5330678761
621,151950.15563883097
622,160183.13694767118
623,246718.59231669595
624,7796.212047025445
625,192579.42552700485
626,218845.03093621848
627,109576.31353672803
628,260026.01387300217
629,125381.47733276931
630,163462.21940730486
631,263226.1527278852
632,255371.08783400175
633,149530.4629878328
634,85865.96913383785
635,109665.33333730965
636,192076.43662173694
637,192511.0879214599
638,261816.54248518133
639,346259.21457656595
640,235189.28618818035
641,90971.3223893888
642,117353.36315015794
643,233134.86987905623
644,211113.67079852932
645,268235.8225874776
646,165898.7984694996
647,262828.1781747823
648,190402.03296625408
649,133953.40959545056
650,211912.71489941704
651,243894.31179250666
652,105548.53848274966
653,134888.70650825594
654,111650.80423276662
655,273787.22121886874
656,191571.57246245144
657,181893.32594093579
658,142443.63333947037
659,143488.81262061116
660,279468.4308301092
661,199619.43163813293
662,130931.3753252324
663,264207.3468370787
664,221353.2186013646
665,319217.87731498585
666,213371.03380793968
667,199804.32174269258
668,198351.67248161987
669,187966.45639655532
670,140754.58067660176
671,97697.74930615141
672,115031.71716096997
673,135075.66006621558
674,295115.75119263405
675,202335.5968636687
676,262031.74850954945
677,246013.02587671773
678,196478.1067755741
679,245069.88838243764
680,88522.80955163529
681,218649.50750873663
682,266529.8423181056
683,513309.0015921148
684,182390.09819078163
685,271917.301003196
686,245267.13836196662
687,249593.89465919868
688,217343.28432922327
689,155846.97281224016
690,192825.05975249913
691,76927.43958941667
692,91850.6927406413
693,113586.58271581793
694,292001.74735696975
695,195530.8040836653
696,136442.51945053722
697,181464.50918064974
698,337573.9739064423
699,269198.49498424307
700,205854.80793357707
701,245346.04192360677
702,88609.16563163354
703,246788.01759567772
704,103182.46943731554
705,164796.64472197706
706,6248.2759325835505
707,82289.56775434496
708,227689.10774539592
709,141186.77954554738
710,62921.054040168645
711,162350.91660355273
712,241982.96535640216
713,250860.06931100084
714,298487.3875359227
715,37697.428849666845
716,170585.52091759868
717,257809.97012360496
718,68876.929892972
719,168333.0986407043
720,209854.08159555655
721,64794.64355446736
722,305506.54358913656
723,232528.77052846673
724,8732.073552666407
725,238120.4068211101
726,111101.65519368753
727,191774.51641855965
728,233670.50503693268
729,96289.58205524
730,83307.70776506187
731,236413.12719410207
732,587166.7996792488
733,225980.0845875721
734,262761.2956330138
735,206725.69072558207
736,158695.19111231298
737,160207.00093504612
738,228236.75536421922
739,237309.53727376083
740,187429.94231425115
741,192037.83413786694
742,247706.6694265006
743,50762.009947810264
744,197741.92739527335
745,249442.62729754846
746,152683.65989858945
747,192714.83151037866
748,185317.0448902569
749,106699.25328986882
750,310339.18259712507
751,261620.04023577578
752,85948.13114990061
753,146020.5752880363
754,101274.96264075302
755,165327.77254840633
756,142972.61702516171
757,305532.57612791896
758,222579.5135439685
759,848.2456312452559
760,212721.19882168373
761,246498.56785756725
762,75352.59152661561
763,230599.67409976685
764,99116.31767353683
765,159623.89076024492
766,45634.82574567542
767,115760.38424455706
768,95227.52193606342
769,203513.6498002673
770,163902.49465448334
771,278518.5432963879
772,117758.57142657565
773,120288.79318522057
774,173096.42664795552
775,195431.52479125716
776,54682.97217679495
777,231836.18380497614
778,213639.51598838682
779,111296.80759791704
780,222207.71096842192
781,264943.27030226286
782,148011.29872533842
783,197802.96214671875
784,170747.27179987208
785,202687.2723342406
786,202609.01332599515
787,194122.13740205934
788,224910.35386338472
789,177286.70656070308
790,222335.45907783473
791,148332.70614207422
792,192565.13072890296
793,238278.1232339251
794,194673.1470247736
795,255989.9110121456
796,101190.47991770203
797,363266.77911366493
798,230781.75422879524
799,100513.91974792886
800,115198.12175216374
801,134516.02949653263
802,364235.45565914334
803,222304.95102997727
804,199699.82349691683
805,97386.88635573897
806,226631.36092142208
807,142731.2667128789
808,241206.6240636358
809,212799.41168454703
810,221305.18219424825
811,152572.43801165826
812,79186.37930877967
813,245620.98680496725
814,226844.00672628256
815,212237.72375569472
816,169317.86906232437
817,172265.53162800596
818,129159.5960222377
819,168306.30509335196
820,164383.26234674142
821,118380.12439997331
822,198185.79530868967
823,234492.85546928959
824,242030.72820429594
825,-28921.588868823543
826,63986.947538492735
827,72266.92175762879
828,154284.31282578935
829,212447.38017101176
830,174884.29099034684
831,79812.91777838016
832,38596.587825165305
833,242369.2194483226
834,83925.64183584123
835,103406.01126685273
836,43706.510209656204
837,130112.23733315166
838,346376.11102541804
839,125417.39457942222
840,73666.97358761862
841,132615.25785014147
842,-1323.8106012004428
843,219416.35565443858
844,205414.8093650554
845,213512.5436133204
846,166336.08446985463
847,157612.44884513732
848,193676.15183641197
849,237864.66224644025
850,59941.290130578156
851,260916.57089270803
852,129384.27269808971
853,145694.71807494632
854,160324.19971787446
855,57816.074138903874
856,319835.1518534354
857,209594.75641817134
858,65133.527926256415
859,179096.53701353743
860,158103.61210601038
861,212568.6005396561
862,64413.72466250055
863,167027.32923573224
864,77966.88600889797
865,183044.97882222247
866,273115.9192292349
867,235436.67502249306
868,188796.43654927623
869,198897.85020595553
870,202307.49044716387
871,187270.46782157
872,93338.32243909978
873,215460.28659924294
874,258397.80046833155
875,199498.65009644325
876,176755.10641522426
877,258312.44933335145
878,310038.8398308249
879,147563.0705487089
880,228083.7341711989
881,201695.48585107585
882,149819.6158995938
883,32883.455394656514
884,212272.8258805038
885,224132.3564229494
886,129916.1068461152
887,229195.90423794414
888,157723.18360365488
889,174814.63534456375
890,203026.01976190848
891,173325.07116502058
892,333024.2023964407
893,267155.75850095437
894,85189.58943907579
895,284483.87086774467
896,98033.68927660672
897,73379.62802191346
898,248642.27271934252
899,292084.5549592178
900,180328.50377266068
901,311611.6880330177
902,159586.41060821593
903,152266.12801770782
904,157001.46753373646
905,156935.241198297
906,216196.99303828503
907,220233.79091882723
908,162503.46278186108
909,-3744.340715927945
910,222210.48014550176
911,174319.49926421928
912,230669.94202708284
913,238106.70015662815
914,83457.5636092971
915,84602.66659426247
916,181921.74463582432
917,426662.6139675239
918,36203.36257214064
919,248898.92219179988
920,229022.22312324122
921,226185.67872431324
922,155882.39955945278
923,276226.394606555
924,460777.2262263686
925,264357.3242693322
926,152517.99299002637
927,108637.3397875306
928,276719.9754490228
929,262798.100173421
930,209338.14856416537
931,157927.77120410983
932,151136.91418771588
933,92955.2716353056
934,167972.0110590848
935,260864.5046907284
936,205969.7115882539
937,191256.24183704573
938,88056.47405327187
939,169079.13571833144
940,81825.40269337792
941,93892.20848256815
942,132234.51002116973
943,202179.12794071928
944,259160.1439523092
945,73138.61435852118
946,187015.22075554522
947,222460.54090395896
948,163062.6319071623
949,256289.08808664043
950,206429.76214390562
951,-13389.526280879392
952,152029.86053016386
953,321622.24286224425
954,185601.58655342966
955,198726.2815682794
956,230646.14237302635
957,194857.13698652113
958,170348.348994303
959,231262.15036775
960,125659.46779864948
961,38715.41457870463
962,107909.962058392
963,30842.372675073508
964,136553.21510851377
965,266220.83289498824
966,241582.57868791677
967,113091.06035248694
968,325528.01152919495
969,107306.4758718604
970,188614.46976865482
971,287599.34307078173
972,251497.42433211862
973,55740.081996668014
974,199072.80936720554
975,255592.0469409103
976,195402.4879829657
977,136985.52221241593
978,57654.10444673529
979,199914.16983340634
980,189576.21340508622
981,254070.2234805925
982,232970.2449094383
983,168273.59041114568
984,299360.5884242014
985,197162.41910504864
986,123019.72008067221
987,164333.36106831327
988,165956.9754227053
989,134190.50338503387
990,259172.50354218532
991,228481.03617163474
992,125093.62062745105
993,100514.8142497
994,173184.0171314595
995,190363.17911493627
996,100227.90804872813
997,247718.0958911444
998,97214.5103262699
999,175666.39683036457
1000,315500.70918188605
1001,196955.13933993818
1002,171065.17855647532
1003,149225.59103978236
1004,216264.35030452826
1005,179511.96899710884
1006,141644.38913471493
1007,63758.88901528815
1008,147240.84109525394
1009,277408.1808458365
1010,204648.57646332003
1011,110578.67342604132
1012,215589.82121716024
1013,188406.7602722695
1014,155835.2924381805
1015,169721.5121749185
1016,126246.35331505089
1017,265827.1107305236
1018,98238.95703856705
1019,204217.69789411398
1020,34319.68344651518
1021,266433.3591245151
1022,232094.34835801335
1023,108960.36294083885
1024,214649.59493067794
1025,238194.7339975526
1026,309923.9248857119
1027,49871.49610961939
1028,188682.86730876646
1029,223991.95640001615
1030,17642.070390474983
1031,27035.48812660668
1032,225588.4733950057
1033,89311.63426966942
1034,256984.30045079108
1035,128831.15415044816
1036,165371.68318793952
1037,217705.7695340986
1038,221834.91258641225
1039,211870.05830130097
1040,302484.7179148791
1041,176848.62522160832
1042,210844.76584211166
1043,58239.45065172971
1044,74964.54364560795
1045,155386.77189924105
1046,231212.17225244959
1047,118011.13685858942
1048,202694.39977047537
1049,164610.48228610854
1050,113013.95631112799
1051,55547.43984154804
1052,89120.24999650789
1053,136614.53748474413
1054,147407.703976283
1055,169316.08743217922
1056,210225.32065466102
1057,157166.63725665648
1058,209133.04681947382
1059,115417.85620653332
1060,206445.2292833152
1061,254944.9568737126
1062,101580.97021211887
1063,433506.8295969112
1064,159388.63759472928
1065,174782.91146261958
1066,208927.78074784335
1067,130596.80692683766
1068,170799.74344153178
1069,175495.25978447395
1070,260301.57938689992
1071,164344.90954498842
1072,162449.7054777372
1073,204058.44981119563
1074,253206.41935774422
1075,95517.37557643768
1076,134633.1062151568
1077,155625.90162483064
1078,185874.91020395551
1079,141874.1062084138
1080,174063.6845385267
1081,14106.587044418207
1082,238864.14765415763
1083,370844.4335451615
1084,284902.77576506225
1085,245966.89948468367
1086,92095.30592030555
1087,155569.49107845456
1088,200516.6031516365
1089,324728.46421719296
1090,143562.37563983013
1091,207727.31104951815
1092,82863.18457406969
1093,169170.40464837593
1094,153617.25213089242
1095,198727.63393067758
1096,260670.50351670408
1097,34609.3405087213
1098,173957.58203255982
1099,236110.52488377393
1100,268396.34689450194
1101,53548.614824914956
1102,303342.4785990611
1103,278439.2193025128
1104,174547.70766379277
1105,180474.69562435488
1106,246207.86805682722
1107,245375.367056125
1108,172843.75202820316
1109,116251.61423485202
1110,401887.01461147337
1111,211755.02986833404
1112,241031.49325746554
1113,237913.08401749394
1114,261709.80766794537
1115,260547.9971093177
1116,78353.07862366224
1117,244833.59418157727
1118,93605.95682648796
1119,270300.46951085556
1120,325532.78510428
1121,90803.30065881106
1122,299764.4365146663
1123,214799.70612340578
1124,185809.01275573138
1125,187030.3119475395
1126,242425.3360999878
1127,76397.01206060802
1128,249325.7561446009
1129,275150.07914620696
1130,164649.96088865516
1131,140805.16554182398
1132,127301.11353339264
1133,66976.12006921106
1134,155821.88700597407
1135,163137.99769477485
1136,237565.13524688434
1137,209570.66136693564
1138,187715.96949306712
1139,54174.43415609852
1140,175281.27896539916
1141,239944.89303354966
1142,39498.63126262068
1143,119542.4293050826
1144,281832.81117955514
1145,92173.67580149404
1146,79512.10129206546
1147,71485.29883605568
1148,122787.52097016931
1149,180060.713663501
1150,244349.64041395942
1151,136564.39882818674
1152,142303.6930210382
1153,46408.67264345969
1154,290162.4269219156
1155,238741.24061131317
1156,266577.24990594905
1157,269090.59443296515
1158,161205.75149701547
1159,129572.90432572115
1160,157580.4651884168
1161,216316.1512713561
1162,168627.01825016513
1163,203509.72569393003
1164,186961.53614605448
1165,75013.02042091044
1166,134269.3561510041
1167,106815.19141557114
1168,168562.67394459902
1169,112311.34867677759
1170,199038.29509533668
1171,234747.47745918515
1172,213892.72082241025
1173,209227.81213771552
1174,281314.3163404331
1175,250065.01257772793
1176,128670.699283336
1177,113173.5894404843
1178,190391.98558655902
1179,167642.14815413606
1180,43724.73008017009
1181,347578.5374899087
1182,351365.17437652306
1183,212062.0155254274
1184,495742.0958273201
1185,145410.4836399409
1186,206915.70057011247
1187,149997.58207382663
1188,223508.96261347356
1189,180380.66877630528
1190,128337.91176369367
1191,230930.2666632098
1192,294085.56424318306
1193,158349.04232247837
1194,224956.9010552584
1195,148920.47065137437
1196,129267.78963091387
1197,89527.19388636819
1198,246345.65037319454
1199,208253.68665862636
1200,155079.26188941693
1201,118302.26615785726
1202,266939.5589451034
1203,200576.87604693466
1204,144246.9726407043
1205,243372.6782171287
1206,247688.8698461721
1207,134329.1553573198
1208,145542.81532298314
1209,94904.37167555338
1210,241404.59821454503
1211,67895.85464906052
1212,174400.59858564188
1213,83435.14802414313
1214,247575.53149110888
1215,265940.02579993615
1216,287401.0086578365
1217,154588.64279413555
1218,220359.04626369552
1219,270449.958087804
1220,102656.57441655669
1221,164878.4357019266
1222,178900.77459428474
1223,56839.136799475935
1224,161749.76330613936
1225,220526.97003299778
1226,207928.07826526384
1227,273908.96696519497
1228,207876.26359231942
1229,166661.81881990703
1230,194992.31635742704
1231,252721.82145141435
1232,81276.72079079831
1233,301350.49164955213
1234,328367.35055928805
1235,257538.74059441476
1236,202458.78161000743
1237,387202.6386452093
1238,107538.35502060252
1239,1774.7244840327767
1240,257841.38668328666
1241,239483.7789844418
1242,283663.5199986724
1243,253042.70235764797
1244,202541.37984566455
1245,143606.9623629027
1246,161051.60515863262
1247,277442.44816211285
1248,199633.2086462138
1249,184570.4329591745
1250,176714.91339994958
1251,176559.7048107695
1252,155594.29464129856
1253,85390.69007973128
1254,180284.87699063745
1255,220947.64733159047
1256,212479.02116062492
1257,224435.2882656256
1258,201459.64789933176
1259,311742.9183749281
1260,56305.74903512327
1261,146395.57020965754
1262,116091.70897095004
1263,219237.2001075085
1264,245910.36287728688
1265,240242.96803682178
1266,20532.05523059104
1267,154417.7249416579
1268,229522.26462414238
1269,196722.52401934777
1270,205240.63186748585
1271,175305.71839795413
1272,268267.9337521703
1273,196222.84086922163
1274,216218.38931641556
1275,127041.31207027886
1276,245652.6825401998
1277,163168.58480664328
1278,235382.22514325858
1279,228319.23813145925
1280,128704.84762557255
1281,127181.10303611547
1282,182495.16349415272
1283,150550.8803508911
1284,349145.2489191863
1285,76272.63240091706
1286,95212.41421193886
1287,193280.75088396852
1288,202732.33068686584
1289,201546.63957731824
1290,264991.5577117031
1291,201484.63711208754
1292,119350.97541697536
1293,87207.16996378376
1294,200361.8693417934
1295,3827.740439735586
1296,262129.05750326955
1297,150222.8607665507
1298,233674.68748983077
1299,185246.61699408627
1300,288544.8145631305
1301,248988.74051264304
1302,236355.76364985
1303,124188.8143815413
1304,227986.5909499775
1305,293482.39758351236
1306,294668.3486622105
1307,24090.67453265318
1308,212915.79965122222
1309,41101.329103761
1310,59855.54170608416
1311,330922.1302554386
1312,219010.8145697385
1313,206685.94112899198
1314,177477.38512674678
1315,306725.9982499222
1316,195691.48879638608
1317,202342.65391879028
1318,94904.18851906882
1319,247976.46644443172
1320,175810.39825368117
1321,59229.77799839177
1322,165069.93279120448
1323,206099.73967920349
1324,204480.7900687203
1325,155641.64381146946
1326,234369.1233588534
1327,175305.39699012006
1328,255155.48648322048
1329,259969.01610331246
1330,193773.71037754032
1331,200389.76144980115
1332,263017.74788744777
1333,185456.28398383997
1334,113764.59843303674
1335,486658.7596040128
1336,129875.23095603159
1337,164049.11863769806
1338,155138.55268898705
1339,56671.520680583315
1340,220386.85612286674
1341,28206.834983199544
1342,210422.9880293257
1343,140165.79995025523
1344,216523.77843662552
1345,203089.9146119584
1346,119475.51227493439
1347,188145.6426700032
1348,8861.868770155648
1349,129961.61827362631
1350,193379.3995067667
1351,182900.03538714384
1352,141463.5292032468
1353,207355.67550948146
1354,114915.23536599267
1355,389285.22752036905
1356,187210.66085800307
1357,95688.79438137478
1358,260447.9236725598
1359,253474.5638595164
1360,228468.46737180496
1361,342589.2656018539
1362,211140.09876567847
1363,231248.37209388387
1364,192292.1631477224
1365,241755.595565866
